,raw,pre
0,2.2,2.304961
1,4.3,4.264407
2,4.1999993,4.2195134
3,2.2,2.4153376
4,3.9,3.9091408
5,7.1,6.078198
6,2.4,2.2995374
7,4.0999994,4.121717
8,2.6,2.3187058
9,1.7,1.7786164
10,4.8,4.8746552
11,2.8,2.6773672
12,4.3,4.264407
13,1.6000001,1.7842653
14,5.3,5.2484775
15,4.1999993,4.1676307
16,4.1999993,4.25704
17,4.0999994,4.1977468
18,2.2,2.2492468
19,5.2,5.842934
