,raw,pre
0,4.7,4.7312746
1,4.6,4.5615373
2,2.4,2.478336
3,2.8,1.9418793
4,1.6000001,1.6716781
5,4.4,4.3283615
6,2.8,2.4692945
7,2.8,2.4692945
8,2.8,2.6737113
9,1.6000001,1.6716781
10,2.5,2.897832
11,4.4,4.4048862
12,2.2,2.3535004
13,4.1999993,4.0212126
14,5.3,5.260109
15,5.4,5.471503
16,5.3,5.4635406
17,2.8,2.8527045
18,4.0999994,4.030766
19,4.0999994,3.884063
