,raw,pre
0,4.7,4.7947006
1,4.6,4.246932
2,2.4,2.3724394
3,2.8,2.5553455
4,1.6000001,1.5966041
5,4.4,4.414881
6,2.8,2.7793312
7,2.8,2.7793312
8,2.8,2.6603181
9,1.6000001,1.5966041
10,2.5,2.7720664
11,4.4,4.3844275
12,2.2,2.2045648
13,4.1999993,4.0051656
14,5.3,4.5521464
15,5.4,4.682071
16,5.3,4.261256
17,2.8,2.9426978
18,4.0999994,4.0114145
19,4.0999994,4.155604
