,raw,pre
0,4.7,4.572258
1,4.6,4.368663
2,2.4,2.3658423
3,2.8,2.0038373
4,1.6000001,1.5870645
5,4.4,4.3612986
6,2.8,2.6288514
7,2.8,2.6288514
8,2.8,2.517394
9,1.6000001,1.5870645
10,2.5,2.7202249
11,4.4,4.353268
12,2.2,2.2333016
13,4.1999993,3.9569712
14,5.3,5.178127
15,5.4,5.409346
16,5.3,5.413805
17,2.8,2.7911239
18,4.0999994,4.1168737
19,4.0999994,4.1301866
